Common_Name,Organisation.name,Country,Sector,Primary.activity,Primary.sector,Primary.industry,Rating_year,Score,Score2,Year_TRASE,Country_trade,Commodity,DF_E,Market_Capital,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_043,Company_043,Brazil,Consumer Staples,Cattle farming,Fish & animal farming,"Food, beverage & agriculture",2017,B,6,2017,Brazil,beef,70152.41284,1283.61622817418,285188,6359.92081023854,5332.04823757119,698.291287008965,-236.0224402,3779.126451,0.117111696535038,-0.374978743,0.15737798377062,1.35891778148845,0.299087556190426,4.62085376643111,0.66087573560037,402.5,0,1281.69546596823
Company_043,Company_043,Brazil,Consumer Staples,Cattle farming,Fish & animal farming,"Food, beverage & agriculture",2017,B,6,2017,Brazil,chicken,0.06157577,1283.61622817418,285188,6359.92081023854,5332.04823757119,698.291287008965,-236.0224402,3779.126451,0.117111696535038,-0.374978743,0.15737798377062,1.35891778148845,0.299087556190426,4.62085376643111,0.66087573560037,402.5,0,1281.69546596823
Company_043,Company_043,Brazil,Consumer Staples,Cattle farming,Fish & animal farming,"Food, beverage & agriculture",2018,C,4,2018,Brazil,chicken,0.019144519,1133.47173159696,285188,7073.23850085049,5008.11147514369,634.349227280341,-224.0234796,3840.07752130008,0.106521936916065,-0.636330552,0.0471746868860168,1.2721667624156,0.241607673824648,5.2300774967812,0.59579730888173,414.5,2,1133.60282620339
Company_043,Company_043,Brazil,Consumer Staples,Cattle farming,Fish & animal farming,"Food, beverage & agriculture",2018,C,4,2018,Brazil,pork,0.004818406,1133.47173159696,285188,7073.23850085049,5008.11147514369,634.349227280341,-224.0234796,3840.07752130008,0.106521936916065,-0.636330552,0.0471746868860168,1.2721667624156,0.241607673824648,5.2300774967812,0.59579730888173,414.5,2,1133.60282620339
Company_044,Company_044,Italy,Consumer Staples,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2016,E,2,2016,Brazil,beef,2246.834178,1287.11663894474,273186,1011.63539265612,1607.879645,306.34526411953,64.7293324252573,1487.43254506948,0.293705642725751,0.212018995027269,0.309300871821376,0.609649490884662,0.141865520218458,9.17627583013697,0.298440082219834,390.5,0,1287.64438030521
Company_044,Company_044,Italy,Consumer Staples,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2017,E,2,2017,Brazil,beef,4859.245625,1595.38991807139,273186,1081.26504528115,1656.02499573423,308.170036954481,65.0522985358572,1814.45413284208,0.285399152486248,0.211091097991487,0.319999662670089,0.660488430638022,0.166691777584051,9.80019508986786,0.321639603825154,402.5,0,1596.29307212998
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2013,C,4,2013,Brazil,soy,1219.908185,12660.2881455682,100545,66248.7801034799,120111.43720018,12511.0560879978,2138.01683170986,36262.3569652381,0.110706693305899,0.182020315835304,0.182005000522012,0.940555488464004,0.187779707575788,6.4413245888906,0.506980521661763,354.5,0,12662.3562216382
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2014,B,6,2014,Brazil,soy,3535.715954,11799.1609665373,100545,69098.57646,121986.040701978,14229.9455336951,2116.23799623715,36104.4451380054,0.101648977496649,0.157222603666747,0.124802238485546,0.818167776997993,0.128087430689218,5.02315355274189,0.452984879227405,366.5,0,11802.382592884
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2015,C,4,2015,Brazil,chicken,13.48301387,9822.36966853035,100545,66253.7445737344,124255.852672832,14498.2727867387,1464.46051234083,34839.5305293915,0.104580030460886,0.103361039212779,0.0850984224750147,0.739292508827106,0.0756442472699836,4.45133490058894,0.436447739783084,378.5,1,9820.37478979392
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2015,C,4,2015,Brazil,soy,3294.86259,9822.36966853035,100545,66253.7445737344,124255.852672832,14498.2727867387,1464.46051234083,34839.5305293915,0.104580030460886,0.103361039212779,0.0850984224750147,0.739292508827106,0.0756442472699836,4.45133490058894,0.436447739783084,378.5,1,9820.37478979392
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2015,C,4,2015,Indonesia,wood pulp,45563.65101,9822.36966853035,100545,66253.7445737344,124255.852672832,14498.2727867387,1464.46051234083,34839.5305293915,0.104580030460886,0.103361039212779,0.0850984224750147,0.739292508827106,0.0756442472699836,4.45133490058894,0.436447739783084,378.5,1,9820.37478979392
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2016,B,6,2016,Brazil,chicken,0.894805097,8789.86831186796,100545,63089.4402719474,112391.465211829,13186.7377165224,717.427415198478,33259.2475127932,0.109400162441512,0.054269989862502,0.0570993150049996,0.793773844759925,0.101107815683084,4.52316250743552,0.46768869873277,390.5,0,8786.6119811295
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2016,B,6,2016,Brazil,soy,1604.203878,8789.86831186796,100545,63089.4402719474,112391.465211829,13186.7377165224,717.427415198478,33259.2475127932,0.109400162441512,0.054269989862502,0.0570993150049996,0.793773844759925,0.101107815683084,4.52316250743552,0.46768869873277,390.5,0,8786.6119811295
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2016,B,6,2016,Indonesia,wood pulp,17315.7616,8789.86831186796,100545,63089.4402719474,112391.465211829,13186.7377165224,717.427415198478,33259.2475127932,0.109400162441512,0.054269989862502,0.0570993150049996,0.793773844759925,0.101107815683084,4.52316250743552,0.46768869873277,390.5,0,8786.6119811295
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2017,B,6,2017,Brazil,chicken,0.471378386,11295.3968827868,100545,63824.6667617385,104269.724016203,15602.6089486441,973.938345766121,32361.0214084497,0.108206239962544,0.0653695373093517,0.0682664736304909,0.782473139240561,0.147629302043648,4.93766277159565,0.441272829247372,402.5,0,11307.1300096223
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2017,B,6,2017,Brazil,soy,4877.282937,11295.3968827868,100545,63824.6667617385,104269.724016203,15602.6089486441,973.938345766121,32361.0214084497,0.108206239962544,0.0653695373093517,0.0682664736304909,0.782473139240561,0.147629302043648,4.93766277159565,0.441272829247372,402.5,0,11307.1300096223
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2017,B,6,2017,Indonesia,wood pulp,47924.18106,11295.3968827868,100545,63824.6667617385,104269.724016203,15602.6089486441,973.938345766121,32361.0214084497,0.108206239962544,0.0653695373093517,0.0682664736304909,0.782473139240561,0.147629302043648,4.93766277159565,0.441272829247372,402.5,0,11307.1300096223
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,B,6,2018,Brazil,chicken,1.074235744,13465.0261385007,100545,62877.2741436165,85445.9622235436,17368.8485789921,1691.48547345041,32464.7958682817,0.110588952008225,0.0999739798933923,0.0873021327228141,0.687417116013156,0.119524295953927,5.30540058405428,0.390147111712528,414.5,0,13466.627152416
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,B,6,2018,Brazil,soy,127.9148105,13465.0261385007,100545,62877.2741436165,85445.9622235436,17368.8485789921,1691.48547345041,32464.7958682817,0.110588952008225,0.0999739798933923,0.0873021327228141,0.687417116013156,0.119524295953927,5.30540058405428,0.390147111712528,414.5,0,13466.627152416
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,B,6,2018,Indonesia,wood pulp,24617.63153,13465.0261385007,100545,62877.2741436165,85445.9622235436,17368.8485789921,1691.48547345041,32464.7958682817,0.110588952008225,0.0999739798933923,0.0873021327228141,0.687417116013156,0.119524295953927,5.30540058405428,0.390147111712528,414.5,0,13466.627152416
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2019,A-,7,2019,Brazil,soy,7387.734066,12068.2523430882,100545,61520.8905515455,68897.0883173023,18830.3778382791,2036.47146281487,29713.7428966733,0.119905613994428,0.111920067100904,0.101096331524208,0.616844800109049,0.104566826874974,5.20337602411933,0.359922438694561,426.5,2,12066.8218563049
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2019,A-,7,2019,Indonesia,wood pulp,9550.133983,12068.2523430882,100545,61520.8905515455,68897.0883173023,18830.3778382791,2036.47146281487,29713.7428966733,0.119905613994428,0.111920067100904,0.101096331524208,0.616844800109049,0.104566826874974,5.20337602411933,0.359922438694561,426.5,2,12066.8218563049
Company_045,Company_045,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2020,A-,7,2020,Brazil,soy,160.8952296,9729.65591514771,100545,59625.3976428644,65123.1797043775,16769.8170769434,124.359106333547,28008.4531679588,0.130251193917648,-0.00718602,0.0508819986113628,0.668882262821261,0.114881260279924,4.67176533186758,0.389316139693508,438.5,0,9729.35813113721
Company_046,Company_046,Brazil,Consumer Staples,Animal processing,Food & beverage processing,"Food, beverage & agriculture",2019,D,3,2019,Paraguay,beef,364542.2371,866.786599054385,285519,3126.95246632142,4248.56059708628,90.9648984249509,-282.2416079,2682.98557845601,0.261266370660349,-0.932444763,0.831798741136693,1.69257303690859,0.302320143520408,3.61857662740557,0.898854936286345,426.5,1,868.479279015852
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2013,D,3,2013,Brazil,soy,24777.27132,31491.6984598606,100555,157425.831064659,229582.621820322,46978.9508256667,4669.27165034874,80160.5930794146,0.0917603341654261,0.101718448520498,0.0784470292785734,0.684665966790028,0.152214223552743,4.07116128330475,0.414148228908318,354.5,0,31499.0410334688
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2014,D,3,2014,Brazil,soy,23146.14729,31942.892334179,100555,148980.532089142,213853.520484319,48271.7000386889,4070.95010616499,77190.3819489741,0.085395683147539,0.0848619127479224,0.0662368449559447,0.645164999881181,0.149733916705067,3.73725856641856,0.403234629113114,366.5,0,31951.7446373302
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2015,B,6,2015,Brazil,soy,66594.19744,31211.4415138801,100555,144626.019068385,138545.148525006,51939.6322324433,3829.75205980754,71091.6879159521,0.0864295177898195,0.0771111814916622,0.0687172207588821,0.616312821606897,0.163201962184543,4.30103564075197,0.380456618756194,378.5,0,31206.5484277742
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2016,A-,7,2016,Brazil,chicken,0.206486902,30029.1072362534,100555,133721.549022621,62799.148478066,46913.1165696753,1005.57202952664,70339.9708489215,0.0864200561813891,0.0179973944687177,0.0480810262191417,0.640706621573439,0.162449733881567,4.40454207661604,0.407405534338822,390.5,0,30020.6847734095
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2016,A-,7,2016,Brazil,soy,28832.23123,30029.1072362534,100555,133721.549022621,62799.148478066,46913.1165696753,1005.57202952664,70339.9708489215,0.0864200561813891,0.0179973944687177,0.0480810262191417,0.640706621573439,0.162449733881567,4.40454207661604,0.407405534338822,390.5,0,30020.6847734095
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2017,B,6,2017,Brazil,soy,28041.71842,36212.9881931146,100555,137947.61307184,59642.7599457611,47177.1709403424,1310.28288261419,75229.916281508,0.0927519806444655,0.0253127652684787,0.0679945634147042,0.621823820979518,0.156642369632027,4.19683734517395,0.384781350286731,402.5,0,36252.2882547607
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,C,4,2018,Brazil,soy,18969.38188,44567.3188015272,100555,146434.081858408,64452.306381333,53865.0457155181,4612.38526569535,80828.4508031156,0.11529457835153,0.0872957592615286,0.10730627304088,0.539799150936812,0.129333768454996,4.44466180239029,0.326894914555186,414.5,0,44554.8487519248
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2019,B,6,2019,Brazil,soy,13793.87025,42306.1397589947,100555,147801.343409744,108293.085650629,56147.7547737447,5302.91513034667,78112.2759909556,0.134435205445554,0.0942435256919549,0.117979035073003,0.528893789244241,0.135615370285744,4.56910068508493,0.324375886601642,426.5,0,42203.1998243263
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2020,A-,7,2020,Brazil,soy,5198.065558,34966.678674827,100555,164973.370231509,141343.069308874,54251.6564752006,5153.24633862157,86724.8047729842,0.129676305055064,0.0938714125375345,0.126147672382246,0.616929042604419,0.125598420074159,3.27557392394939,0.39491487472437,438.5,0,34938.8993894341
Company_047,Company_047,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2020,A-,7,2020,Indonesia,palm oil,211.3435843,34966.678674827,100555,164973.370231509,141343.069308874,54251.6564752006,5153.24633862157,86724.8047729842,0.129676305055064,0.0938714125375345,0.126147672382246,0.616929042604419,0.125598420074159,3.27557392394939,0.39491487472437,438.5,0,34938.8993894341
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2013,C,4,2013,Brazil,soy,32010.59808,25445.3600568771,7471,110742.466037463,125202.439870088,36179.484678806,3697.95106673978,56527.7283222752,0.0973621351100828,0.102158380602288,0.128147560102712,0.69903392149432,0.205057678681945,3.88428716537192,0.419004845454896,486.5,0,25451.0009597378
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2014,B,6,2014,Brazil,soy,29179.66362,26903.711194114,7471,109732.759049065,114240.626469872,40032.2908322556,3456.6129498218,57845.5543339759,0.0930592255959124,0.0862675875888578,0.113629882366764,0.634318339966166,0.177613289086003,3.56531812836367,0.397346669616031,498.5,0,26911.0126135866
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2015,B,6,2015,Brazil,beef,6.462432146,23374.2959822524,7471,105347.038889161,114602.235373298,39658.1874548422,3029.43338174493,51820.1370162133,0.090795189044246,0.0758414266599047,0.0966976592545174,0.626936283802773,0.186544500454507,3.54722890550436,0.389947309480891,510.5,0,23370.0348463544
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2015,B,6,2015,Brazil,soy,43445.3166,23374.2959822524,7471,105347.038889161,114602.235373298,39658.1874548422,3029.43338174493,51820.1370162133,0.090795189044246,0.0758414266599047,0.0966976592545174,0.626936283802773,0.186544500454507,3.54722890550436,0.389947309480891,510.5,0,23370.0348463544
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2016,A-,7,2016,Brazil,soy,19910.2615,22530.4694961682,7471,98675.738133612,101419.102980198,34923.7610320743,371.263999126848,51419.5392458495,0.0876085647980278,0.0095925005432464,0.0841209120625429,0.67504105116216,0.200123711604829,3.60419476652598,0.424436631859442,522.5,0,22522.6124674726
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2017,B,6,2017,Brazil,soy,20273.0603,26481.5695444138,7471,102228.939881829,61473.8224436377,36556.2461608942,1341.33578972718,56161.0169419795,0.0814533788775097,0.0350289315192869,0.0864506584657038,0.684155913426572,0.208194626137145,3.92694456114277,0.427301714538449,534.5,0,26510.2087346658
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,B-,5,2018,Brazil,soy,3095.528724,29895.4976358119,7471,104123.298600342,45099.6360018673,40975.5713862616,3935.75652851545,58770.5099918701,0.0878793775673527,0.0960183601846673,0.100709285038478,0.583587376891981,0.158361579809733,3.83927262466566,0.37670603448517,546.5,0,29881.0169523593
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,B-,5,2018,Indonesia,palm oil,279.0053201,29895.4976358119,7471,104123.298600342,45099.6360018673,40975.5713862616,3935.75652851545,58770.5099918701,0.0878793775673527,0.0960183601846673,0.100709285038478,0.583587376891981,0.158361579809733,3.83927262466566,0.37670603448517,546.5,0,29881.0169523593
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2019,B,6,2019,Brazil,soy,5255.860666,28543.951286704,7471,108320.233294525,59789.0413100172,42987.7891849809,3785.96402951456,61281.9757125237,0.0868840921177094,0.0880799811039024,0.0821889934291193,0.569709747931969,0.13059352714401,3.58223432046778,0.383624915579811,558.5,1,28500.1112979484
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2019,B,6,2019,Indonesia,palm oil,177.851171,28543.951286704,7471,108320.233294525,59789.0413100172,42987.7891849809,3785.96402951456,61281.9757125237,0.0868840921177094,0.0880799811039024,0.0821889934291193,0.569709747931969,0.13059352714401,3.58223432046778,0.383624915579811,558.5,1,28500.1112979484
Company_048,Company_048,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2020,B,6,2020,Brazil,soy,3460.222532,27812.0555621414,7471,110627.536071206,65215.631931365,41719.3220377206,3567.11637878494,63908.8468677315,0.0908413993842439,0.0855152340162186,0.0887219477676965,0.607821645387177,0.137630756328752,3.35934944402477,0.414424867921197,570.5,1,27813.0825320728
Company_049,Company_049,United States,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,B,6,2020,Indonesia,palm oil,2.706711581,78067.4949693817,142953,64059,25879.75,29758.5,3756.5,96306.1511541704,0.173274498672034,0.126194830424111,0.154539029525769,0.444287769488693,0.0429017590936978,4.19000395462714,0.310763194419156,258.5,51,78013.9011541704
Company_050,Company_050,Japan,Consumer Staples,Animal processing,Food & beverage processing,"Food, beverage & agriculture",2018,C,4,2018,Brazil,chicken,0.073112675,4316.39930035184,100208,6913.02999227194,11368.7024305033,3959.17640255533,331.964549338627,4784.35175840952,0.346588894208766,0.08503323620817,0.168534167045749,0.255391055354358,0.226799679144713,1.06150562270749,0.164189248902054,414.5,0,4314.62768368717
Company_051,Company_051,Finland,Energy,Oil & gas refining,Oil & gas processing,Fossil Fuels,2018,A,8,2018,Indonesia,palm oil,267.96716,20211.8151758468,272746,9286.56727771809,13736.066053507,5532.30395048829,1145.8038453595,20668.2185204451,0.280800222335683,0.207108179602468,0.328101715067632,0.248153035257328,0.23149780126302,0.887797799071747,0.151818443736365,414.5,1,20209.4286857936
Company_051,Company_051,Finland,Energy,Oil & gas refining,Oil & gas processing,Fossil Fuels,2019,A-,7,2019,Indonesia,palm oil,201.0504647,25719.6166919507,272746,9640.01299410288,15721.0095564263,5622.92730452426,949.0367837,25854.6155638886,0.274408006505046,0.1691586275106,0.326443420067945,0.262253566266584,0.305307829170389,0.979459596440001,0.148712521053176,426.5,1,25726.0810388354
Company_051,Company_051,Finland,Energy,Oil & gas refining,Oil & gas processing,Fossil Fuels,2020,A-,7,2020,Indonesia,palm oil,817.6069798,36647.0036298915,272746,10411.9342427736,15231.6380709834,6604.08069866195,1686.16420094489,36855.8287795909,0.336874759265878,0.252506293813783,0.404026048640255,0.218598761762796,0.298533711954073,0.876605375075385,0.136060126087052,438.5,1,36672.0270187295
Company_052,Company_052,Switzerland,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2018,A,8,2018,Indonesia,palm oil,526.5149241,250651.711926933,16603,135925.856859012,92452.3458468612,64017.6617505239,8000.08987825445,275602.589278747,0.364381507037801,0.12534170219946,0.284168941506073,0.381925207107738,0.107954429973852,2.43720292737553,0.241038906830629,438.5,74,250776.56445812
Company_052,Company_052,Switzerland,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2019,A,8,2019,Indonesia,palm oil,411.198874,305444.324400129,16603,137102.096276517,93686.7196088081,57357.5779546801,9735.01576416309,340055.589040084,0.367069800186806,0.170388185713997,0.325261070415078,0.473512066984258,0.0966041166798191,2.73346528976067,0.309669873347621,450.5,182,305457.028751073
Company_052,Company_052,Switzerland,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,A-,7,2020,Brazil,soy,0.01361544,326799.268961833,16603,127479.307951282,93261.8609915381,52351.975955979,12845.0516452852,357820.906846759,0.391468488569568,0.247120890025158,0.362628784163546,0.482807238751207,0.104308970951026,2.69255438638718,0.306280366286276,462.5,95,326831.98277296
Company_052,Company_052,Switzerland,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,A-,7,2020,Indonesia,palm oil,59.39865423,326799.268961833,16603,127479.307951282,93261.8609915381,52351.975955979,12845.0516452852,357820.906846759,0.391468488569568,0.247120890025158,0.362628784163546,0.482807238751207,0.104308970951026,2.69255438638718,0.306280366286276,462.5,95,326831.98277296
Company_053,Company_053,China,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,D,3,2020,Brazil,soy,158.9165431,17573.1907507406,259550,10294.0544627755,11931.8766290015,3841.79277287891,749.438612446969,20132.018654229,0.155522498494913,0.192531535477886,0.213186847650191,0.54602845571337,0.207128055070958,1.62536863810209,0.350498443846344,438.5,0,17561.5906955477
Company_053,Company_053,China,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,D,3,2020,Indonesia,palm oil,2.98671375,17573.1907507406,259550,10294.0544627755,11931.8766290015,3841.79277287891,749.438612446969,20132.018654229,0.155522498494913,0.192531535477886,0.213186847650191,0.54602845571337,0.207128055070958,1.62536863810209,0.350498443846344,438.5,0,17561.5906955477
Company_054,Company_054,France,Industrials,Fabricated metal components,Metal products manufacturing,Manufacturing,2019,A-,7,2019,Brazil,soy,5.173081519,1530.49189836715,246217,5877.07467231956,7562.57475953027,1578.5685940146,-40.88110475,2119.14935279921,0.179623299989266,-0.028188472,0.200977612588375,0.672394656913543,0.179207710853982,3.13212437126664,0.233646364892679,426.5,0,1527.62007973474
Company_055,Company_055,Japan,Materials,Pulp & paper mills,Wood & paper materials,Materials,2019,D,3,2019,Indonesia,wood pulp,172.3176235,2103.1031903089,100444,12492.8774841144,9749.29581935443,3754.76950764609,-121.9804447,7705.82466402735,0.182297508206673,-0.034311436,0.164688250585125,0.655564137864128,0.0542746619329926,1.43036324673965,0.486754622997853,426.5,0,2102.84703054825
Company_056,Company_056,Japan,Industrials,Iron & steel,"Metal smelting, refining & forming",Materials,2017,B,6,2017,Brazil,chicken,0.264144127,1526.01910414897,204176,6137.88296307224,16851.9907099164,1728.21103168069,158.924201707852,3197.23398356395,0.201291190938673,0.0953663421644215,0.174139084509631,0.541880085384585,0.0460657325133912,7.93203912755178,0.304024675543973,402.5,0,1527.46876294547
Company_056,Company_056,Japan,Industrials,Iron & steel,"Metal smelting, refining & forming",Materials,2018,B,6,2018,Brazil,chicken,5.423198878,1629.0997707463,204176,6969.31157768479,17969.4180195467,1920.26457580964,184.098992287248,3607.26492855719,0.18506011322791,0.096254074339175,0.16504231709585,0.559155271150468,0.0453065948921,9.55947426320489,0.315963174487045,414.5,0,1629.25024451202
Company_057,Company_057,Singapore,Consumer Staples,Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2018,C,4,2018,Brazil,soy,1912.945105,5033.30792123981,272365,16887.4546431012,19557.1616644714,4990.05533300935,395.711608401702,12476.6768959001,0.110868152467664,0.0788673464019559,0.102979528077911,0.73593123837068,0.124081312061874,2.8671151503709,0.530299646761822,414.5,12,5034.59003209881
Company_057,Company_057,Singapore,Consumer Staples,Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2018,C,4,2018,Indonesia,palm oil,634.7407224,5033.30792123981,272365,16887.4546431012,19557.1616644714,4990.05533300935,395.711608401702,12476.6768959001,0.110868152467664,0.0788673464019559,0.102979528077911,0.73593123837068,0.124081312061874,2.8671151503709,0.530299646761822,414.5,12,5034.59003209881
Company_057,Company_057,Singapore,Consumer Staples,Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2019,C,4,2019,Brazil,soy,28215.49759,4513.73621963183,272365,17672.9325470856,22830.2384162184,4963.74158905164,290.71226655886,11078.4240033861,0.108424738161296,0.0586422742507318,0.0775294966141613,0.766968651883203,0.159871554678854,2.86497494487957,0.488944875111744,426.5,5,4512.86474410394
Company_057,Company_057,Singapore,Consumer Staples,Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2019,C,4,2019,Indonesia,palm oil,971.2362126,4513.73621963183,272365,17672.9325470856,22830.2384162184,4963.74158905164,290.71226655886,11078.4240033861,0.108424738161296,0.0586422742507318,0.0775294966141613,0.766968651883203,0.159871554678854,2.86497494487957,0.488944875111744,426.5,5,4512.86474410394
Company_057,Company_057,Singapore,Consumer Staples,Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2020,A-,7,2020,Brazil,soy,20878.85627,3464.82336459338,272365,19381.7223286419,24507.2339102094,5021.06790779695,388.460322790309,10088.2834422853,0.108845232966832,0.0769018726600547,0.0933560354015284,0.868200922177505,0.215647151144583,2.97991637070228,0.506379495534069,438.5,11,3463.56335798734
Company_057,Company_057,Singapore,Consumer Staples,Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2020,A-,7,2020,Indonesia,palm oil,41.44432104,3464.82336459338,272365,19381.7223286419,24507.2339102094,5021.06790779695,388.460322790309,10088.2834422853,0.108845232966832,0.0769018726600547,0.0933560354015284,0.868200922177505,0.215647151144583,2.97991637070228,0.506379495534069,438.5,11,3463.56335798734
Company_058,Company_058,South Africa,Consumer Staples,Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture",2015,C,4,2015,Brazil,chicken,0.439532909,3275.75434158518,288698,1015.87468353437,1599.01153328137,590.644449896666,82.7688752653665,3345.08481097764,0.517703233115041,0.140091354530185,0.256022249922073,0.249209022081919,0.185824886549325,1.26468431407814,0.151477126544263,378.5,0,3277.42030513544
Company_059,Company_059,United States,Consumer Staples,Personal care & household products,Chemicals,Materials,2020,B,6,2020,Indonesia,palm oil,26.60842579,314349.269364962,8762,116260.25,69920.5,52233.25,6779.5,336054.234075578,0.329655996441327,0.130156649426702,0.352668708409731,0.488459933835065,0.166318742754328,3.22085083448882,0.283254135974129,1091.5,18,314847.734075578
Company_060,Company_060,Spain,Energy,Oil & gas refining,Oil & gas processing,Fossil Fuels,2020,A-,7,2020,Indonesia,palm oil,337.4307257,14408.8020269627,15319,63988.6468341132,47171.3082706134,30803.8938369225,-4073.371187,27333.4789242877,0.122014902952157,-0.143646613,0.0555421161513311,0.476214460027223,0.192676050069259,1.29210803055766,0.308954479799474,438.5,33,14389.3797944291
