Common_Name,Country,Industry,Sector,mean_DF_E,total_DF_E,Analyst_View,Deforestation_statement,ESG_controversies,Total_news_count_Nodu,mean_news_count,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age
91,Brazil,Food Products,Consumer Staples,46576.2982237437,931525.964474874,"The company is at severe risk of experiencing material financial impacts from ESG factors, due to its high exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Despite its management policies and programmes, the company has experienced a high level of controversies. JBS SA (JBS) is a manufacturer, distributer and marketer  of animal products globally (primarily beef, poultry and pork). Completing over  30 acquisitions over the last 15 years, the group is the largest protein  producer in the world. Its business units are: JBS Brazil (15% of FY2019 revenue), Seara (10%), JBS  USA Beef (43%), JBS USA Pork (11%) and Pilgrim¡¯s Pride (22%). For JBS to maintain its market share, it must uphold strong food safety measures, which are critical to maintaining customer trust. Meat is quality sensitive and at high risk of contamination during the product processing phase, while the livestock is at risk of infection and disease. Therefore refrigeration, processing and logistics are essential, but contribute to an inherently energy-intensive operation. At the top line of the business, meat producers, particularly in the United States, have been exposed to a range of business ethics risks, especially anticompetitive practices.  The company's overall exposure is high and is significantly above subindustry average. Product Governance, Carbon - Own Operations and Business Ethics  are notable material ESG issues. JBS assigns top-level ESG risk oversight to its board-level Sustainability Committee. The company has experienced a wide range of controversies in its operations and supply chain related to corruption, employee safety, forced labour, deforestation, animal welfare and product contamination. Most significantly, brothers Welsey (CEO) and Joseley Batista (Chairman) both admitted in 2017 to bribing over 1,800 politicians and officials, including Brazil¡¯s former president Temer. In response, JBS appointed a new global compliance director, established?an?independent?Global Compliance Department and?Ethics Committees for each business units; however, it remains unclear whether ethics controls will prove meaningfully in the future. Moreover, JBS??US unit is currently embroiled in allegations and lawsuits over price fixing meat and is facing a criminal probe by the US Department of Justice. The company's overall management of material ESG issues is average.",negative,high,125,15.625,32772.6965116395,53091.9374422046,9109.71270062593,1017.2683998598,24160.597684393,0.274985268410413,0.108730231732427,0.347280396094833,0.780027743847004,0.154326033341693,2.25509349965426,0.508782023177299,420.125
92,India,Banks,Financials,35.9348158,35.9348158,"In consideration of the company's high exposure and weak management, we view the company to be at severe risk of material financial impacts driven by ESG factors. It is an India-based bank that has businesses comprised of the treasury, corporate/wholesale banking, retail banking and others. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Human Capital, Business Ethics and Responsible Finance. The company's disclosure is very poor, signaling inadequate accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Additionally, the company has been involved in a moderate level of ESG-related controversies.",none,moderate,0,0,14133.7387678485,1181.86472062047,972.121440319165,61.7520670831893,856.027883848974,NA,0.0583554274921068,0.0764875303897366,0.402075616549966,0.0987008697291859,79.1807731400665,0.0214316014264473,420.125
93,United States,Asset Management & Custody Banks,Financials,3.696736717,7.393473433,NA,NA,NA,0,0,2768.746,958.803,2017.258,138.029,2187.45459626367,0.110511339297728,0.0680778347631244,0.134933202602255,0.349494114432356,0.633005939987088,35.1543636369614,0.170553303194604,209.8
94,Indonesia,Food Products,Consumer Staples,174.1498035,348.299607,"In consideration of the company's medium exposure and weak management, we view the company to be at severe risk of material financial impacts driven by ESG factors. PT Japfa Comfeed Indonesia Tbk is a farm products company that primarily produces animal feed. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Water Use and Human Capital.  The company's disclosure is strong, signaling a high degree of accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1665.34511079103,2439.66292803532,640.376829994645,88.8559002749291,1672.31181025709,0.283719690534035,0.136670993685497,0.298291243963105,0.543641699654207,0.109901405090167,1.56825965349612,0.384961471172826,420.125
95,Indonesia,Consumer Staples,Consumer Staples,0.631145867,0.631145867,"In consideration of the company's low exposure and weak management, we view the company to be at medium risk of material financial impacts driven by ESG factors. It manufactures and distributes semiconductor systems, display systems, and materials. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Water Use, Human Capital and Product Sustainability. The company's disclosure is very poor, signaling inadequate accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,522.147944634536,436.495842630372,383.740775311491,52.9930754802912,154.434826713789,0.197438493595221,0.146831007104885,0.160881180987151,0.0358760568342365,1.06658576164921,1.6696743479209,0.0169921500237528,420.090909090909
96,Kuwait,Investment Banking & Brokerage,Financials,0.008745459,0.008745459,NA,NA,NA,0,0,345.642883088301,45.2400494647825,147.591750970863,3.67242479985007,178.773531766562,NA,0.0154835760983755,0.00501495168044574,0.60670812940816,0.347807774893162,206.081589141058,0.404554328994719,420.106060606061
97,Japan,Trading Companies & Distributors,Industrials,0.071868292,0.143736584,"In consideration of the company's medium exposure and average management, we view the company to be at medium risk of material financial impacts driven by ESG factors. Kanematsu Corp is a provider of products and services to various operations including Electronics and Devices, Foods and Grain, Steel, Materials and Plant, and Motor Vehicles and Aerospace. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Product Sustainability, Supply Chain, Carbon - Own Operations. The company's disclosure is very strong, signaling a high degree of accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,1,0.125,4577.60188825036,8232.97609727645,994.823427092149,116.648866277964,1632.70733360459,0.200725279211933,0.12444512626925,0.26892194805828,0.771841406533144,0.199906699104761,12.025792317719,0.299972434564682,420.125
98,China,Pharmaceuticals,Healthcare,901.6054891,1803.210978,"In consideration of the company's medium exposure and weak management, we view the company to be at severe risk of material financial impacts driven by ESG factors. It, engages in the research, manufacture and distribution of biological products, traditional Chinese medicines, and chemical drugs. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Business Ethics, Product Quality and Safety and Access to Health Care. The company's disclosure is very poor, signaling inadequate accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,825.174065149605,443.381845709341,684.977496966817,79.5816390708305,3542.79850062697,0.535940293593976,0.131045685931806,0.0866981416603823,0.0380804656107652,3.36500349080168,0.953985741763899,0.0146354525356832,432.3
99,Ireland,Food Products,Consumer Staples,86.56424144,86.56424144,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and strong management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. The company is noted for its strong corporate governance performance, which is reducing its overall risk. The company has experienced a moderate level of controversies. Kerry Group is a leading global ingredient and flavour technology company serving the food, beverage, and pharmaceutical industries. Kerry¡¯s Taste & Nutrition segment accounted for 82% of the company¡¯s FY2019 revenues. It also has a branded consumer food business, primarily in the United Kingdom and Ireland, focused on dairy products and chilled meats, including sausages, which generates about 18% of sales. Kerry¡¯s portfolio of food products spreads across three market sectors: fresh meat and dairy, convenience meal solutions and food-to-go, which are sold primarily to the Irish and the UK markets. As part of its growth strategy, Kerry aims to capitalise on health and convenience trends, as well as to expand its footprint beyond the UK and Ireland to developing markets. The degree to which its product offering meets the evolving consumer demands for healthier and more sustainable products is likely to affect Kerry¡¯s future revenues. Moreover, given that Kerry sources a wide range of commodities, it is exposed issues such as poor labour standards. The processing of these commodities and product distribution are energy intensive; this creates exposure to tightening carbon regulation as well as cost-saving opportunities via energy efficiency. The company's overall exposure is medium and is similar to subindustry average. Human Rights - Supply Chain, E&S Impact of Products and Services and Carbon - Own Operations  are notable material ESG issues. Kerry Group¡¯s ESG risks are managed at the highest level by its Sustainability Council which has representation from the executive committee. The company is notably exposed to the consumer trend toward products deemed natural or sustainable and the removal of food additives. Traditional food companies looking to capitalise on the health and wellness trend need embark on product reformulations but face the challenge of maintaining taste whilst controlling cost when replacing ingredients with healthy organic alternatives. The company is responding to this trend by working on product reformulations and developing new healthy product offerings, but it remains unclear whether its pace of change is enough. The company's overall management of material ESG issues is strong.",none,moderate,1,0.125,9713.27440960264,7877.21567612359,4895.47593609566,600.945725404228,18781.8816129829,0.380976065626872,0.126854276872764,0.22023759884238,0.39508321335723,0.106411761019189,2.70413017673134,0.259320510704698,420.125
100,Finland,Industrial Machinery,Industrials,12.8621097523333,38.58632926,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and strong management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Furthermore, the company has not experienced significant controversies. KONE Oyj (KONE) is a leading manufacturer of elevators, escalators and automatic doors. The company also offers installation, maintenance and monitoring services, and modernization solutions for aging equipment. In 2019, sales were EUR 10.0 billion and the company had over 59,000 employees at year¡¯s end. New equipment made up over half of total sales in 2019 (53%), with maintenance services accounting for 32% and modernization solutions 15%.  KONE is primarily involved in the elevator and escalator business and any quality or safety defect could result in life-threatening accidents, potentially leading to fines and penalties. Furthermore, any equipment malfunction could halt operations and cause increased maintenance costs. The company also faces challenges in recruiting and retaining highly skilled staff to continuously innovate products and compete with its peers. Additionally, strained labour relations with low-skilled workers could expose the company to risks related to strikes and lead to operational disruptions. Lastly, KONE operates in an industry where a small number of large players compete for contracts globally, and this can create opportunities for unethical business practices such as price fixing and collusion to occur.  The company's overall exposure is medium and is moderately below subindustry average. Product Governance, Business Ethics and Human Capital  are notable material ESG issues. KONE acknowledges the risks it faces from product safety issues. To address the ageing urban infrastructure, the company has a business segment dedicated to modernizing equipment. Moreover, the company has obtained external certification for its quality management systems at all its major production sites. Human capital development programmes are robust, with initiatives for talent recruitment and development. The company also conducts regular employee engagement surveys to collect feedback for improvement. With regard to managing ethical risks, the company requires compulsory training on its code of conduct to be completed by all its employees and has a formal whistleblower system for workers to report on concerns anonymously.   The company's overall management of material ESG issues is strong.",none,no,0,0,8738.32359015316,10492.7397745135,2863.12987769623,1019.57601229983,22167.4444464363,0.618130097190846,0.363626455624246,0.536546995965666,0.332737506999758,0.314252798983871,11.343802803507,0.0459277820978305,420.125
101,Malaysia,Food Products,Consumer Staples,47857.0009,382856.0072,"The company is at high risk of experiencing material financial impacts from ESG factors, due to its high exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Despite its management policies and programmes, the company has experienced a high level of controversies. Kuala  Lumpur Kepong (KLK) is a vertically integrated Malaysian company predominantly  active in plantations (palm oil and rubber) and resource-based manufacturing  (oleochemicals and specialty chemicals). In FY19 these segments accounted for 41%  and 56% of the company¡¯s total revenue, respectively. The cultivation and milling  of raw materials for the group¡¯s plantation business takes place in Malaysia,  Indonesia and Liberia, while its manufacturing unit has expanded to include  China and Europe. Water is an  important resource for KLK, and is used throughout the value chain at its  plantations, mills, refineries and other facilities. The company is also  exposed to issues related to carbon in its own operations, for instance through  considerable methane emissions released during the palm oil milling stage or emissions  resulting from the use of fertilizers, but also through its downstream  oleochemical activities. Besides its own plantations, KLK also sources fresh  fruit bunches (FFB) from third parties for processing in its mills and  refineries. This exposes KLK to issues related to its palm supply chain, such  as land use and biodiversity. ??? The company's overall exposure is high and is similar to subindustry average. Carbon - Own Operations, Land Use and Biodiversity - Supply Chain and Resource Use  are notable material ESG issues. KLK has a  Sustainability Steering Committee (SSC) in place, with a mandate to develop  sustainable strategies and policies, and to assist the Board¡¯s decision-making  efforts. The SSC is chaired by the CEO, reporting to the Board. According to  the company¡¯s materiality matrix, the issue of evaluating supplier sustainability  commitments, supply chain traceability, and carbon footprint are considered,  among other issues, to be of ¡®extremely high importance?? The company¡¯s water  footprint is considered to be of ¡®very high importance?? although this is not  necessarily reflected by how well the company is managing these issues in  practice. The company's overall management of material ESG issues is average.",negative,high,15,1.875,4973.96578573603,4226.83243742943,2772.28129403503,289.717005444395,6973.03271716622,0.154246431153388,0.104361583823015,0.187673377163522,0.378299337251663,0.285282755736491,0.948017524455123,0.271443567568475,420.125
102,South Korea,Household & Personal Products,Consumer Staples,91.23746084,91.23746084,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and strong management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Furthermore, the company has not experienced significant controversies. LG Household & Health Care Ltd. (LG H&H) develops, manufactures and sells beauty, personal care, household and beverage products worldwide. It operates through three segments: Beautiful (skin care and make-up; 58% of FY2017 sales), Healthy (detergents, shampoos and toothpastes; 22%) and Refreshing (Coca Cola and other beverages; 20%). LG H&H¡¯s largest market is South Korea accounting for 79% of FY2017 sales, followed by China (13%). LG H&H¡¯s portfolio of beauty and personal care products, coupled with its strategy to expand into markets such as China, North America and Japan triggers exposure to ethical issues such as intellectual property disputes and animal testing. Associated risks include prolonged litigation and product bans. Furthermore, beauty and personal care products may contain hazardous chemicals such as phthalates or toluene, which are banned in certain jurisdictions. Mismanagement could trigger product bans and customer loss. In addition, LG H&H relies on water as a primary ingredient in its lotions, shampoos, detergents and beverages, and as a cooler in the manufacturing process. Increasing water scarcity in some parts of South Korea where the company has production facilities could trigger production stoppages and higher costs associated with water procurement. The company's overall exposure is medium and is similar to subindustry average. Business Ethics, E&S Impact of Products and Services and Resource Use  are notable material ESG issues. LG H&H's overall ESG-related disclosure follows best practice, signalling strong accountability to investors and the public. The company's ESG-related issues are overseen by the board or the executive team, suggesting that these are integrated in core business strategy. The company's overall management of material ESG issues is strong.",none,no,0,0,4652.18961751597,5429.69687853271,2976.41080100199,450.057692962788,12380.8926926329,0.70093938698277,0.169427195154771,0.310846223022086,0.242055839801342,0.237395916004354,1.27056170386168,0.159842230063616,420.125
103,South Korea,Trading Companies & Distributors,Industrials,194.9121289,389.8242578,"In consideration of the company's medium exposure and weak management, we view the company to be at high risk of material financial impacts driven by ESG factors. LG International Corp is a Korean developer of resources. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Product Sustainability, Supply Chain, Carbon - Own Operations. The company's disclosure is strong, signaling a high degree of accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,Malaysia,Food Products,Consumer Staples,2.98671375,2.98671375,"In consideration of the company's medium exposure and weak management, we view the company to be at severe risk of material financial impacts driven by ESG factors. Leong Hup International Bhd is an integrated producer of poultry, eggs and livestock feed. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Water Use and Human Capital.  The company's disclosure is poor, signaling inadequate accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1383.12637430923,1712.92285353821,444.891200444881,39.8023003553638,1051.81582503657,0.29717286266959,0.0891565625548063,0.283737342927548,0.707575170342601,0.204253423770793,1.22674934799037,0.483071728063735,456.083333333333
105,Sweden,Health Care Providers & Services,Healthcare,7.205316654,7.205316654,"In consideration of the company's low exposure and average management, we view the company to be at low risk of material financial impacts driven by ESG factors. It owns niche subsidiaries in a variety of industries, with a focus in three business areas: dental, demolition and tools, and systems solutions. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Access to Health Care, Product Quality and Safety and Human Capital. The company's disclosure is very poor, signaling inadequate accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the initiatives are not sufficient to manage all of its risks. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1842.52217767859,1453.14936844805,836.406237772051,168.202513698054,5853.88790346885,0.365269464982089,0.194255772164809,0.329534856012344,0.439201975244158,0.0888311296758711,9.10876807938895,0.30926394829921,426.545454545455
106,Japan,Commodity Chemicals,Materials,5.761211226,5.761211226,"In consideration of the company's medium exposure and weak management, we view the company to be at high risk of material financial impacts driven by ESG factors.LINTEC Corporation produces and sells paper, electronic, and industrial materials products in three segments based on product type.Companies in this subindustry typically face the highest risk exposure to the material ESG issues Carbon - Own Operations, Business Ethics, and Emissions, Effluents and Waste.The company's disclosure is poor, signaling inadequate accountability to investors and the public.It lacks policies and programmes to manage risks related to its material ESG issues.Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,2385.96830027441,2081.37423826766,1633.50655823973,99.6525501852534,1197.47784537514,0.244343118434712,0.0609518706185901,0.151299144864426,0.0535120669714282,0.668440775770107,1.10177876266962,0.0280986072709957,420.125
107,Brazil,Food Products,Consumer Staples,155.0605733,155.0605733,"In consideration of the company's medium exposure and average management, we view the company to be at high risk of material financial impacts driven by ESG factors. M Dias Branco SA Industria e Comercio de Alimentos is a Brazilian packaged-food company. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Water Use and Human Capital.  The company's disclosure is very strong, signaling a high degree of accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1873.97275518105,1680.00090251702,1333.59014058452,178.343381881796,3392.12093383549,0.302183093984194,0.135615360855949,0.163380234978496,0.220125958539058,0.387069845832373,0.839029408666737,0.164692618145651,420.125
108,Australia,Investment Banking & Brokerage,Financials,74.9681507,74.9681507,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. The company is noted for its strong corporate governance performance, which is reducing its overall risk. Despite its management policies and programmes, the company has experienced a high level of controversies. Macquarie Group is an Australian financial services company with AUD 607 bn (approx. USD 425 bn) in assets under management as of March 2020. Its core businesses are annuity (63% of its FY2020 net profit), including asset management, asset finance, and banking; and capital markets facing (37%), including securities, commodities and financial markets; and corporate finance solutions. Geographically, its FY2020 income came from Australia (33%), EMEA (29%), the Americas (25%), and Asia (13%). Macquarie is one of Australia¡¯s leading financial institutions, employs over 15,000 people across 31 countries, and operates in regulated markets and industries. Most of the group¡¯s operations are in mature markets, but to propel growth the company is pursuing opportunities in new products and geographies, particularly in Asia. Indeed, profit generated in the region grew from 9% in 2018 to 13% in 2019. Macquarie is subject to regulatory supervision in various jurisdictions on its product and service offering, as well as its business practices, ethical conduct and compliance. Incidents in these areas, especially involvement in 'cum-ex' transactions in the past, may expose Macquarie to investigations, litigation, penalties, increased costs and reputational damage. The group also faces risks and opportunities related to sustainable finance and ESG integration in financial activities. The company's overall exposure is medium and is moderately above subindustry average. Business Ethics, Product Governance and ESG Integration - Financials  are notable material ESG issues. Macquarie discloses overall adequate policies and programmes on material ESG issues, as well as risk management systems and oversight reaching top corporate governance bodies. The company has also implemented adequate initiatives for managing environmental and social risks within its investment portfolio and financing activities. Macquarie Asset Management is a signatory of the UN PRI since 2015, while in June 2019 the group adopted a Green Finance Framework, and established dedicated teams coordinate ESG activities across the group. Room for improvement remains in terms of more transparency on quantitative targets and KPIs in various areas. Macquarie has faced some incidents and controversies, although these are not exceptional compared to peers, and the company has put in place adequate response actions. However, its past involvement in alleged tax fraud in Europe remains a concern. The company's overall management of material ESG issues is average.",none,high,3,0.375,184949.082823609,11994.4989676241,14536.4900561274,2007.79307899612,76226.9378327335,NA,0.135148402658882,0.235594585536367,1.27678280963912,0.191200115432413,35.5846458600567,0.397239555730542,420.125
109,Russia,Retail - Food & Staples,Consumer Staples,0.172358358,0.689433431,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. Furthermore, the company has not experienced significant controversies. Magnit PJSC is a food retailer that owns and operates 18,399 stores in Russia, as of year-end 2018. The company derives most of its revenues from Convenience Stores (50.4% of FY2018 net sales), followed by Supermarkets (37.4%), Drogerie Stores (8.5%) and Wholesale (3.7%). In 2018, Magnit¡¯s founder and long-term CEO, Sergey Galitskiy, resigned and sold his shares making up 29% of the company, to the state-controlled VTB Group and, eventually, to Marathon Group. Magnit¡¯s has 18,399 stores, 38 distribution centres and a 5,902-vehicle fleet (as of December 2018) whose operation consumes vast amounts of fuel bearing a notable carbon footprint. The company thus faces risks related to increasingly stringent climate change regulations, such as higher energy costs and non-compliance fines. Moreover, Magnit¡¯s success relies on ensuring a stable pool of workers with good sales and management skills (nearly 300,000 employees as of year-end 2018). Poor working conditions and weak compensation packages could lead to high turnover rates, inadequate customer service and associated brand damages. Furthermore, in FY2018, Magnit served around 4.3 billion customers across 2,976 cities in Russia. Food spoilage or contamination could impact a significant number of people, triggering mass recalls, liability lawsuits and consequent reputational damages for Magnit. The company's overall exposure is medium and is similar to subindustry average. Human Capital, Product Governance and Carbon - Own Operations  are notable material ESG issues. Magnit's overall ESG-related disclosure is not in accordance with GRI reporting standards, lagging behind best practice. The company has a board committee overseeing governance issues, but not environmental and social ones, suggesting that these are not integrated in core business strategy. The company's overall management of material ESG issues is average.",none,no,1,0.125,9740.72641344844,19043.1372219674,3365.37838884781,720.763947453274,16082.2502713352,0.60474282449278,0.225231892347094,0.340641177566754,0.52336305505765,0.0554391103621456,0.947811000446095,0.368835605218244,408.25
110,United States,Hotels & Travel,Consumer Discretionary,1.279361947,6.396809733,"In consideration of the company's medium exposure and weak management, we view the company to be at high risk of material financial impacts driven by ESG factors.It is engaged in two business segments, which are Movie Theatres and hotels and resorts.Companies in this subindustry face the highest risk exposure in the following material ESG issues: Human Capital, Carbon - Own Operations and Water Use.The company's disclosure is very poor, signaling inadequate accountability to investors and the public.It lacks policies and programmes to manage risks related to its material ESG issues.Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1009.23233333333,555.891548611111,471.887333333333,9.98144444444444,800.840809803562,0.174359595756412,0.0236383890712471,0.150096485295102,0.475115731185458,0.0422580786498206,0.67285251525635,0.371453572310512,564.125
111,Brazil,Food Products,Consumer Staples,10602.3657596936,127228.389116323,"In consideration of the company's high exposure and average management, we view the company to be at severe risk of material financial impacts driven by ESG factors.Marfrig Global Foods SA is a Brazilian-based food processing company that produces, processes, and distributes meat and non-meat products.Companies in this subindustry typically face the highest risk exposure to the material ESG issues Product Governance, Carbon - Own Operations, and E&S Impact of Products and Services.The company's disclosure is strong, signaling a high degree of accountability to investors and the public.It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas.Furthermore, the company has been involved in numerous significant ESG-related controversies.",none,high,75,9.375,11273.6372333192,11837.4485213795,1260.91284379093,-11.6745218,5768.68200571225,0.182131081817296,-0.204410346,0.992187612067953,1.2760761564192,0.229514708187757,3.92101539673964,0.620790501436177,420.125
112,Italy,Retail - Food & Staples,Consumer Staples,3524.52566866667,10573.57701,"In consideration of the company's low exposure and average management, we view the company to be at low risk of material financial impacts driven by ESG factors. Marr SpA is an Italian distributor of frozen and fresh products to the nondomestic catering sector. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Carbon - Own Operations and Human Capital. The company's disclosure is poor, signaling inadequate accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1186.28732648972,1756.99125391836,347.254483644189,54.9815757961548,1460.53043397985,0.285482609008395,0.16314249261835,0.270243883673559,0.691978642879748,0.193065663191791,7.94623403152873,0.333572801731856,420.125
113,Japan,Trading Companies & Distributors,Industrials,9835.04707448218,167195.800266197,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. The company has experienced a moderate level of controversies. Marubeni Corporation (Marubeni) is a Japanese sogo-shosha (general trading company) that trades in a wide range of products and materials globally. Its consolidated revenue in FY2018 amounted to JPY 7,401 bn (approximately USD 67.3 bn) and was derived mainly from three segments: Food (53.9%), Chemical & Forest Products (22.6%) and Energy & Metals (10.7%). The company is headquartered in Tokyo, Japan and has approximately 50,000 employees group-wide. Japanese sogo-shosha, unlike trading companies in other countries, do business not only as intermediaries, but also engage in investment in the entire value chain. Marubeni, as one of the biggest sogo-shosha, is involved in many different business lines with global operations. In particular, the regulatory risks related to business ethics and corruption are high for Marubeni, as it is engaged in public infrastructure development in developing countries. In addition, through its investment in mineral resources development and energy projects, Marubeni is exposed to the significant climate change risks in its operation. Furthermore, with a global business network of a total of 137 branches and offices in 67 countries and regions, human capital development is essential in terms of identifying potential risks and business opportunities in the diverse business environment. The company's overall exposure is medium and is similar to subindustry average. Business Ethics, Carbon - Own Operations and Human Capital  are notable material ESG issues. Marubeni established in April 2018 Sustainability Management Committee under the supervision of the President. The committee discusses its sustainability business initiatives and ESG risk management, and reports to the Board of Directors at least once a year. The company announced that, from April 2019, a chairperson of the committee, currently served by the Chief Financial Officer, would be titled as Chief Sustainable Development Officer (CSDO), but it is not disclosed if the remuneration of CSDO is tied to the company¡¯s sustainability targets. Marubeni has identified and disclosed its material ESG issues. In its ESG investor meeting held in March 2019, the company explained that the identified issues would be referenced in its decision-making process for business investment, but the details were not able to be confirmed in its disclosure documents. The company's overall management of material ESG issues is average.",none,moderate,3,0.375,63040.5480663578,88769.059315792,16893.5620170551,1833.62366792045,34050.8740430697,0.119611497727812,0.106038782435063,0.105028239281478,0.697707870704259,0.121239472643619,5.17555389256448,0.395031006376674,420.125
114,Japan,Food Products,Consumer Staples,0.177241058,0.531723174,"In consideration of the company's high exposure and average management, we view the company to be at severe risk of material financial impacts driven by ESG factors. Maruha Nichiro Corp is a Japan-based company mainly engaged in the processing and sale of animal-based products. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Water Use and Human Capital.  The company's disclosure is strong, signaling a high degree of accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Additionally, the company has been involved in a moderate level of ESG-related controversies.",none,moderate,0,0,4754.11669197536,8048.39684239025,1037.49535026174,97.055455394892,3517.46769190803,0.260462256489298,0.0916372848913221,0.299303041067186,0.721368737127563,0.04730430645522,2.76256307523408,0.530424383687201,420.125
115,United Kingdom,Industrials,Industrials,3.073751857,3.073751857,"In consideration of the company's low exposure and weak management, we view the company to be at medium risk of material financial impacts driven by ESG factors. Matsuda Sangyo Co., Ltd., is a Japan-based company engaged in the precious metals business and food business. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Emissions, Effluents and Waste, Human Capital and Product Sustainability. The company's disclosure is poor, signaling inadequate accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,773.830560988971,1904.41850153854,530.945884731605,42.9933568300197,438.057699121184,0.253705466455415,0.0788831681961604,0.136167275444073,0.158385907345094,0.342399864930575,1.49320189990932,0.111609164197097,420.125
